Ticker,Quarter,EPS,BPS,PER,PBR,ROE,ROA,ROIC,Debt_ratio
WEC,22.06/30,4.33,35.80,23.21,2.81,12.30,3.50,4.40,250.80
WEC,22.03/31,4.29,35.65,23.22,2.80,12.40,3.50,4.40,246.60
WEC,21.12/31,4.11,34.60,23.55,2.81,12.00,3.40,4.30,257.30
WEC,21.09/30,4.15,34.59,21.16,2.55,12.20,3.50,4.40,252.00
WEC,21.06/30,4.07,34.34,21.72,2.59,12.20,3.50,4.50,249.00
WEC,21.03/31,3.96,34.14,23.48,2.74,12.00,3.50,4.50,249.20
WEC,20.12/31,3.79,33.20,24.19,2.77,11.50,3.40,4.50,253.70
WEC,20.09/30,3.80,33.14,25.37,2.93,11.70,3.40,4.60,238.90
WEC,20.06/30,3.70,32.92,23.58,2.66,11.50,3.40,4.50,237.50
WEC,20.03/31,3.68,32.80,23.83,2.69,11.50,3.40,4.50,236.70
WEC,19.12/31,3.58,32.07,25.66,2.88,11.30,3.30,4.40,245.60
WEC,19.09/30,3.45,31.87,27.39,2.99,11.00,3.20,4.30,242.00
WEC,19.06/30,3.45,31.76,24.04,2.63,11.10,3.30,4.30,238.80
WEC,19.03/31,3.44,31.65,22.90,2.50,11.10,3.30,4.50,237.90
WEC,18.12/31,3.34,31.03,20.63,2.23,10.90,3.30,4.50,242.00
WEC,18.09/30,4.06,30.98,16.37,2.16,13.30,4.00,5.00,233.10
MCHP,24.09/30,1.44,11.69,55.11,6.86,11.80,4.90,12.20,148.90
MCHP,24.06/30,2.51,11.94,35.86,7.67,20.20,8.50,19.80,147.30
MCHP,24.03/31,3.48,12.28,25.42,7.28,27.70,11.70,28.00,138.40
MCHP,23.12/31,4.28,13.09,20.71,6.89,34.40,14.40,34.70,128.00
MCHP,23.09/30,4.55,12.83,16.88,6.10,37.80,15.40,35.90,138.20
MCHP,23.06/30,4.32,12.53,20.39,7.15,37.20,14.70,33.70,141.50
MCHP,23.03/31,4.02,11.83,20.51,7.05,35.90,13.80,29.90,151.30
MCHP,22.12/31,3.69,11.49,18.65,6.12,34.10,12.80,25.70,155.30
MCHP,22.09/30,3.27,11.07,18.28,5.53,31.00,11.40,22.40,164.50
MCHP,22.06/30,2.72,10.79,20.91,5.39,26.30,9.50,17.90,171.10
MCHP,22.03/31,2.27,10.67,32.50,7.09,22.40,7.90,14.80,174.80
MCHP,21.12/31,1.71,10.46,50.13,8.32,17.20,5.90,12.20,176.50
MCHP,21.09/30,1.16,10.34,65.01,7.38,11.80,3.90,8.80,184.30
MCHP,21.06/30,0.87,10.08,85.58,7.42,8.90,2.90,7.60,194.90
MCHP,21.03/31,0.65,10.28,119.62,7.83,6.50,2.10,6.20,208.80
MCHP,20.12/31,0.64,10.06,107.89,6.79,6.10,2.00,5.50,212.90
MCHP,20.09/30,1.17,10.63,42.65,4.77,11.00,3.50,5.60,208.10
MCHP,20.06/30,1.25,11.11,40.15,4.70,11.70,3.70,5.60,209.50
MCHP,20.03/31,1.11,11.69,28.46,2.91,10.40,3.20,5.30,212.00
MCHP,19.12/31,1.26,11.74,38.78,4.46,12.00,3.60,6.40,213.20
MCHP,19.09/30,0.76,11.24,57.67,4.13,7.30,2.10,6.60,233.10
MCHP,19.06/30,0.74,11.12,55.62,3.90,7.10,2.00,5.70,245.00
MCHP,19.03/31,0.71,11.19,55.24,3.72,6.90,1.90,5.20,247.00
MCHP,18.12/31,0.66,10.90,51.88,3.30,7.00,2.00,5.70,251.80
MCHP,18.09/30,0.02,10.96,673.47,3.60,0.70,0.20,7.50,261.10
FCNCA,24.09/30,174.54,"1,587.93",10.53,1.17,11.40,1.20,1.60,866.20
FCNCA,24.06/30,181.79,"1,547.15",9.26,1.09,12.30,1.20,1.70,877.60
FCNCA,24.03/31,180.12,"1,503.31",9.07,1.09,12.60,1.20,1.70,897.10
FCNCA,23.12/31,784.51,"1,463.05",1.81,0.97,56.60,5.40,5.60,905.70
FCNCA,23.09/30,766.88,"1,403.40",1.80,0.98,64.60,6.00,6.20,948.40
FCNCA,23.06/30,735.46,"1,360.88",1.74,0.94,73.30,6.70,6.80,959.60
FCNCA,23.03/31,704.45,"1,322.81",1.37,0.74,83.40,7.60,7.70,"1,017.10"
FCNCA,22.12/31,67.40,622.07,10.50,1.14,10.30,1.00,1.30,"1,031.20"
FCNCA,22.09/30,62.90,625.83,13.81,1.30,10.30,1.00,1.20,"1,011.70"
FCNCA,22.06/30,55.82,664.15,14.14,0.98,9.70,0.90,1.10,911.80
FCNCA,22.03/31,56.05,669.87,16.36,1.01,10.70,0.90,1.20,927.40
FCNCA,21.12/31,53.88,482.66,15.40,1.72,11.70,0.90,1.40,"1,130.70"
FCNCA,21.09/30,55.33,466.70,15.22,1.81,12.40,1.00,1.50,"1,142.10"
FCNCA,21.06/30,57.19,456.02,14.52,1.83,13.20,1.10,1.60,"1,132.60"
FCNCA,21.03/31,56.84,440.22,14.55,1.90,13.60,1.10,1.60,"1,147.50"
FCNCA,20.12/31,47.50,420.54,11.79,1.33,11.80,1.00,1.40,"1,081.20"
FCNCA,20.09/30,43.78,414.21,7.02,0.77,11.40,1.00,1.30,"1,094.50"
FCNCA,20.06/30,41.02,394.98,9.52,1.03,11.50,1.00,1.40,"1,099.20"
FCNCA,20.03/31,36.84,377.87,8.68,0.88,11.00,1.00,1.30,951.00
FCNCA,19.12/31,41.05,321.89,12.50,1.59,12.80,1.20,1.60,"1,010.50"
FCNCA,19.09/30,39.12,322.63,11.77,1.47,12.60,1.20,1.60,957.80
FCNCA,19.06/30,37.65,316.72,11.71,1.43,12.40,1.20,1.60,953.40
FCNCA,19.03/31,34.86,305.87,11.41,1.33,11.80,1.20,1.50,920.70
FCNCA,18.12/31,33.53,292.25,11.12,1.28,11.60,1.10,1.50,914.90
FCNCA,18.09/30,33.45,292.28,14.87,1.55,10.70,1.10,1.50,899.00
HUM,24.09/30,11.45,145.89,28.06,2.17,8.20,2.80,9.10,184.40
HUM,24.06/30,14.18,138.35,26.32,2.70,10.40,3.40,12.00,200.10
HUM,24.03/31,16.22,133.69,21.01,2.59,12.00,3.80,15.40,210.20
HUM,23.12/31,20.00,132.09,22.64,3.47,14.90,4.60,21.00,189.10
HUM,23.09/30,24.16,136.79,19.99,3.56,18.40,5.70,24.70,229.50
HUM,23.06/30,26.84,134.73,16.54,3.32,20.80,6.60,26.50,235.00
HUM,23.03/31,24.66,132.64,19.48,3.66,19.60,6.40,21.40,230.10
HUM,22.12/31,22.08,120.94,23.11,4.24,18.00,6.00,17.40,180.80
HUM,22.09/30,22.06,128.44,21.88,3.78,17.80,6.00,16.60,211.90
HUM,22.06/30,24.51,122.46,18.84,3.82,19.90,6.90,15.70,202.10
HUM,22.03/31,23.58,120.97,18.16,3.60,19.40,7.00,15.20,202.10
HUM,21.12/31,22.67,125.10,20.33,3.71,19.10,7.10,15.20,175.70
HUM,21.09/30,20.72,126.53,18.71,3.08,18.10,6.90,14.80,178.60
HUM,21.06/30,18.93,115.05,23.01,3.85,17.00,6.70,16.90,156.50
HUM,21.03/31,28.13,110.12,14.52,3.81,25.60,10.00,27.10,163.70
HUM,20.12/31,25.31,103.73,16.13,3.96,23.90,9.20,26.60,154.70
HUM,20.09/30,31.22,119.19,13.18,3.47,30.40,11.80,33.70,144.00
HUM,20.06/30,26.31,109.04,14.64,3.56,27.80,10.70,30.30,166.80
HUM,20.03/31,19.50,93.52,15.87,3.36,21.80,8.60,23.40,180.30
HUM,19.12/31,20.10,90.90,17.93,4.03,23.40,9.40,24.50,141.50
HUM,19.09/30,18.82,85.88,13.54,2.98,22.90,9.10,23.80,151.50
HUM,19.06/30,18.33,87.92,14.30,3.02,23.10,9.10,24.50,143.50
HUM,19.03/31,12.78,79.97,20.51,3.33,16.80,6.10,17.80,161.50
HUM,18.12/31,12.16,74.07,23.35,3.87,16.40,5.60,19.00,150.10
HUM,18.09/30,10.94,76.89,30.84,4.40,14.90,4.90,19.50,159.50
ANSS,24.09/30,6.49,66.69,49.04,4.78,10.20,7.70,41.40,30.50
ANSS,24.06/30,5.67,63.97,56.69,5.02,9.30,7.00,37.00,31.00
ANSS,24.03/31,4.99,62.13,69.52,5.58,8.40,6.30,33.40,32.20
ANSS,23.12/31,5.73,62.08,63.00,5.85,10.00,7.40,38.40,35.90
ANSS,23.09/30,5.54,57.67,53.40,5.16,9.90,7.30,34.60,33.30
ANSS,23.06/30,6.00,56.69,54.61,5.82,11.00,8.10,38.30,34.40
ANSS,23.03/31,6.33,55.01,52.38,6.06,11.90,8.70,41.40,35.50
ANSS,22.12/31,5.99,55.90,40.19,4.33,11.50,8.40,38.70,37.40
ANSS,22.09/30,5.34,52.19,41.16,4.25,10.50,7.60,37.60,35.60
ANSS,22.06/30,5.21,51.18,45.42,4.68,10.40,7.50,37.30,37.40
ANSS,22.03/31,5.14,50.09,61.14,6.35,10.40,7.50,38.20,38.70
ANSS,21.12/31,5.16,51.48,76.98,7.81,10.60,7.60,36.80,41.00
ANSS,21.09/30,5.32,49.74,63.60,6.85,11.10,7.90,38.90,37.70
ANSS,21.06/30,5.22,48.76,66.13,7.12,11.40,8.10,40.50,38.60
ANSS,21.03/31,5.27,47.37,64.01,7.16,12.10,8.70,42.90,41.50
ANSS,20.12/31,4.97,47.74,72.01,7.63,12.00,8.70,46.10,45.00
ANSS,20.09/30,4.42,41.84,73.09,7.82,11.20,8.10,44.70,35.00
ANSS,20.06/30,4.59,40.14,62.75,7.26,12.10,9.00,54.50,35.90
ANSS,20.03/31,4.76,38.37,48.58,6.07,13.20,10.00,67.50,37.50
ANSS,19.12/31,5.25,40.99,48.02,6.28,15.20,11.80,98.80,40.10
ANSS,19.09/30,5.12,34.76,42.45,6.37,15.80,12.80,156.40,22.50
ANSS,19.06/30,5.12,33.55,39.20,6.10,16.40,13.30,198.30,24.70
ANSS,19.03/31,4.92,32.05,36.33,5.70,16.20,13.20,263.80,25.60
ANSS,18.12/31,4.88,31.55,28.48,4.51,16.60,13.60,371.30,23.30
ANSS,18.09/30,3.70,30.28,49.36,6.18,13.10,10.60,622.40,19.90
BRO,24.09/30,3.67,22.66,28.07,4.57,17.70,6.70,34.70,170.90
BRO,24.06/30,3.48,21.13,25.64,4.23,17.60,6.70,34.10,164.40
BRO,24.03/31,3.25,20.22,26.97,4.33,17.20,6.40,31.80,156.10
BRO,23.12/31,3.05,19.60,23.25,3.63,16.80,6.20,29.60,166.80
BRO,23.09/30,2.64,18.33,26.51,3.81,15.20,5.40,25.50,169.00
BRO,23.06/30,2.59,17.88,26.66,3.85,15.60,5.30,23.70,177.40
BRO,23.03/31,2.43,17.04,23.74,3.37,15.20,5.20,22.00,176.60
BRO,22.12/31,2.37,16.27,24.02,3.50,15.30,5.30,21.10,203.30
BRO,22.09/30,2.21,15.26,27.19,3.96,14.70,5.30,21.30,216.90
BRO,22.06/30,2.16,15.18,26.84,3.85,14.50,5.70,24.70,186.70
BRO,22.03/31,2.14,15.36,33.56,4.70,14.70,6.10,30.60,160.00
BRO,21.12/31,2.07,14.86,33.81,4.73,14.60,6.20,37.40,133.40
BRO,21.09/30,2.05,14.59,26.80,3.80,14.90,6.30,39.90,134.40
BRO,21.06/30,2.00,14.00,26.26,3.80,15.00,6.30,36.50,137.10
BRO,21.03/31,1.85,13.58,24.43,3.37,14.20,6.10,34.50,132.60
BRO,20.12/31,1.69,13.22,28.03,3.59,13.20,5.70,34.50,138.80
BRO,20.09/30,1.61,13.09,27.85,3.46,13.00,5.70,35.20,137.60
BRO,20.06/30,1.55,12.65,26.18,3.22,12.90,5.70,37.30,128.90
BRO,20.03/31,1.54,12.36,23.34,2.93,13.10,5.80,37.40,117.90
BRO,19.12/31,1.40,11.89,27.91,3.32,12.30,5.40,34.40,127.50
BRO,19.09/30,1.40,11.78,25.65,3.06,12.60,5.60,36.00,131.70
BRO,19.06/30,1.37,11.28,24.48,2.97,12.60,5.80,41.90,125.30
BRO,19.03/31,1.30,11.08,22.47,2.66,12.40,5.90,48.90,119.70
BRO,18.12/31,1.22,10.75,22.35,2.57,11.90,5.80,59.40,122.90
BRO,18.09/30,1.62,10.53,18.02,2.81,16.50,8.00,76.70,97.40
CSGP,24.09/30,0.44,18.42,176.29,4.13,2.40,1.90,10.50,22.00
CSGP,24.06/30,0.53,18.22,142.15,4.09,2.90,2.40,13.50,22.60
CSGP,24.03/31,0.73,18.10,134.07,5.37,4.10,3.30,20.10,23.00
CSGP,23.12/31,0.92,18.11,95.24,4.86,5.20,4.30,18.10,21.50
CSGP,23.09/30,0.99,17.78,77.98,4.36,5.70,4.70,31.80,21.70
CSGP,23.06/30,0.95,17.52,94.61,5.12,5.60,4.50,30.00,22.40
CSGP,23.03/31,0.91,17.22,76.25,4.02,5.60,4.50,28.70,22.30
CSGP,22.12/31,0.93,17.34,85.06,4.58,5.90,4.70,29.90,22.30
CSGP,22.09/30,0.85,16.99,81.59,4.11,5.60,4.50,31.20,22.30
CSGP,22.06/30,0.83,14.96,72.53,4.07,5.70,4.50,32.30,26.10
CSGP,22.03/31,0.78,14.76,85.50,4.54,5.40,4.30,32.10,26.90
CSGP,21.12/31,0.74,14.56,106.67,5.47,5.30,4.10,30.30,27.10
CSGP,21.09/30,0.60,14.28,144.36,6.07,4.30,3.40,24.90,27.30
CSGP,21.06/30,0.59,14.09,142.62,5.92,4.20,3.30,23.90,28.00
CSGP,21.03/31,0.59,13.91,141.73,5.95,4.30,3.40,23.80,27.40
CSGP,20.12/31,0.59,14.12,160.41,6.78,4.70,3.70,23.10,28.70
CSGP,20.09/30,0.75,13.58,119.61,6.28,6.40,5.10,33.50,27.80
CSGP,20.06/30,0.81,13.92,87.09,5.00,7.80,6.40,46.70,24.00
CSGP,20.03/31,0.83,9.50,71.11,6.21,9.10,7.60,60.40,35.30
CSGP,19.12/31,0.86,9.38,69.59,6.44,9.70,8.50,93.40,13.20
CSGP,19.09/30,0.85,9.08,69.82,6.57,9.80,8.70,110.00,12.60
CSGP,19.06/30,0.80,8.82,69.65,6.32,9.50,8.50,127.70,13.00
CSGP,19.03/31,0.74,8.63,62.68,5.43,9.10,8.20,147.90,13.40
CSGP,18.12/31,0.65,8.38,51.55,4.07,8.20,7.50,181.40,9.60
CSGP,18.09/30,0.55,8.11,76.95,5.23,7.10,6.50,184.40,9.50
MPWR,24.09/30,8.87,48.23,103.79,19.17,19.90,16.50,30.10,21.40
MPWR,24.06/30,8.40,45.10,97.31,18.21,19.80,16.50,28.50,20.60
MPWR,24.03/31,8.39,43.46,80.38,15.60,20.60,17.20,29.60,22.00
MPWR,23.12/31,8.76,43.06,70.72,14.74,22.50,18.60,32.70,18.80
MPWR,23.09/30,9.23,40.71,49.10,11.35,24.90,20.40,35.00,19.70
MPWR,23.06/30,9.32,38.73,56.59,13.93,26.60,21.50,38.00,20.70
MPWR,23.03/31,9.65,37.61,50.60,13.33,29.30,23.40,41.30,25.40
MPWR,22.12/31,9.05,35.71,37.93,9.95,29.40,23.40,40.60,23.40
MPWR,22.09/30,8.09,32.69,43.46,11.11,28.30,22.30,38.60,26.20
MPWR,22.06/30,6.96,30.49,53.36,12.59,26.00,20.40,34.40,25.50
MPWR,22.03/31,5.75,28.57,81.79,17.03,22.90,17.90,29.40,29.20
MPWR,21.12/31,5.05,27.13,93.95,18.28,21.40,16.80,26.80,27.50
MPWR,21.09/30,4.46,25.29,104.87,19.14,20.00,15.80,26.00,28.70
MPWR,21.06/30,4.20,23.74,85.85,15.71,20.00,15.80,25.80,26.30
MPWR,21.03/31,3.68,22.45,92.59,15.77,18.60,14.70,23.60,28.10
MPWR,20.12/31,3.50,21.56,100.48,17.09,18.60,14.80,22.30,25.00
MPWR,20.09/30,3.29,20.34,81.59,13.73,18.40,14.70,21.10,27.00
MPWR,20.06/30,2.75,18.96,82.91,12.49,16.10,12.90,18.40,26.20
MPWR,20.03/31,2.56,18.29,63.08,9.19,15.70,12.60,18.10,23.90
MPWR,19.12/31,2.38,17.92,71.05,10.00,15.10,12.10,18.70,23.60
MPWR,19.09/30,2.28,16.96,64.69,9.16,15.10,12.10,19.70,24.70
MPWR,19.06/30,2.35,16.33,55.11,8.30,16.10,13.00,21.00,23.30
MPWR,19.03/31,2.45,15.91,53.06,8.55,17.50,14.00,22.00,24.70
MPWR,18.12/31,2.36,15.15,46.84,7.70,17.60,14.20,21.80,24.00
MPWR,18.09/30,2.03,14.40,59.20,8.70,15.80,12.70,21.10,25.10
GDDY,24.09/30,12.46,2.54,11.93,61.96,747.80,23.70,22.90,"2,142.00"
GDDY,24.06/30,12.03,1.11,10.99,125.42,N/A,24.10,21.80,"4,818.40"
GDDY,24.03/31,11.56,2.91,9.78,40.77,N/A,24.00,20.90,"1,823.50"
GDDY,23.12/31,9.08,0.42,10.90,240.88,N/A,19.70,19.60,"12,062.20"
GDDY,23.09/30,2.33,-6.71,30.91,N/A,N/A,5.20,19.00,N/A
GDDY,23.06/30,2.07,-4.38,35.87,N/A,N/A,4.60,17.10,N/A
GDDY,23.03/31,2.09,-2.32,36.11,N/A,N/A,4.70,16.80,N/A
GDDY,22.12/31,2.19,-2.09,33.01,N/A,N/A,5.10,17.20,N/A
GDDY,22.09/30,2.12,-1.78,32.12,N/A,N/A,4.90,16.80,N/A
GDDY,22.06/30,2.07,-2.80,32.82,N/A,N/A,4.80,17.10,N/A
GDDY,22.03/31,1.78,-2.86,46.75,N/A,N/A,4.10,15.90,N/A
GDDY,21.12/31,1.42,0.49,58.32,172.97,N/A,3.30,13.40,"8,976.60"
GDDY,21.09/30,1.32,-0.61,52.28,N/A,N/A,3.20,13.10,N/A
GDDY,21.06/30,1.12,-0.20,75.85,N/A,N/A,2.80,12.50,N/A
GDDY,21.03/31,-3.21,-0.43,-25.04,N/A,N/A,-8.10,-21.80,N/A
GDDY,20.12/31,-2.94,-0.08,-28.30,N/A,"-4,681.80",-8.00,-24.50,N/A
GDDY,20.09/30,-3.10,-0.98,-25.26,N/A,-244.20,-8.20,-26.80,N/A
GDDY,20.06/30,-3.06,-1.58,-24.74,N/A,-119.00,-8.00,-28.30,N/A
GDDY,20.03/31,0.93,2.78,59.81,20.78,23.30,2.70,14.50,"1,180.20"
GDDY,19.12/31,0.76,4.45,85.41,15.16,16.60,2.20,12.60,714.90
GDDY,19.09/30,0.66,3.82,98.98,17.64,14.40,1.90,12.10,821.60
GDDY,19.06/30,0.32,5.37,222.00,13.15,6.70,0.90,8.90,581.10
GDDY,19.03/31,0.50,5.32,152.08,14.48,11.40,1.40,11.00,596.10
GDDY,18.12/31,0.45,5.11,147.68,14.36,11.60,1.30,10.90,663.40
GDDY,18.09/30,0.75,4.29,112.95,20.65,21.50,2.20,13.60,762.90
TSCO,24.09/28,2.06,4.27,27.74,13.49,50.20,11.60,12.60,326.80
TSCO,24.06/29,2.07,4.28,25.85,12.63,51.80,11.90,13.10,324.40
TSCO,24.03/30,2.05,3.94,25.17,13.30,53.00,12.10,13.30,349.90
TSCO,23.12/30,2.02,3.94,21.00,10.81,53.60,12.20,13.40,327.40
TSCO,23.09/30,2.05,3.88,19.55,10.47,55.40,12.70,14.10,336.00
TSCO,23.07/01,2.00,3.82,21.84,11.61,55.60,12.90,14.30,332.80
TSCO,23.04/01,1.94,3.48,23.85,13.51,55.50,13.10,14.60,362.20
TSCO,22.12/31,1.94,3.67,22.83,12.17,56.60,13.60,15.30,315.70
TSCO,22.09/24,1.84,3.50,19.82,10.61,54.40,13.30,15.10,307.60
TSCO,22.06/25,1.81,3.43,22.06,11.87,53.30,13.30,15.50,311.20
TSCO,22.03/26,1.74,3.18,26.11,14.63,51.50,13.00,15.50,329.40
TSCO,21.12/25,1.72,3.49,26.06,12.97,50.80,13.10,15.90,287.90
TSCO,21.09/25,1.57,3.54,26.43,11.92,46.90,12.20,15.10,283.30
TSCO,21.06/26,1.50,3.44,23.67,10.49,46.00,12.10,15.30,288.30
TSCO,21.03/27,1.44,3.19,24.52,11.21,46.10,12.10,15.50,297.30
TSCO,20.12/26,1.28,3.31,22.85,8.89,43.70,11.30,14.20,266.40
TSCO,20.09/26,1.29,3.23,21.37,8.63,46.70,12.20,14.70,265.70
TSCO,20.06/27,1.17,2.93,21.82,8.86,45.10,11.80,13.40,289.90
TSCO,20.03/28,0.95,2.32,17.12,7.20,38.20,10.30,11.00,343.40
TSCO,19.12/28,0.93,2.62,19.43,6.97,36.90,10.50,11.10,237.50
TSCO,19.09/28,0.91,2.51,19.13,7.12,36.50,11.50,13.00,263.90
TSCO,19.06/29,0.90,2.57,23.88,8.50,36.10,12.90,15.80,243.90
TSCO,19.03/30,0.88,2.45,22.05,7.98,36.20,14.50,19.90,266.00
TSCO,18.12/29,0.86,2.55,19.08,6.50,36.90,16.90,27.50,97.50
TSCO,18.09/29,0.82,2.45,21.91,7.40,35.90,16.30,28.00,115.40
STT,24.09/30,6.39,86.86,13.71,1.02,7.80,0.60,1.00,"1,210.50"
STT,24.06/30,5.38,82.39,13.57,0.90,6.80,0.50,0.90,"1,214.90"
STT,24.03/31,5.40,80.91,13.62,0.96,7.10,0.60,0.90,"1,283.40"
STT,23.12/31,5.58,73.83,13.13,1.00,7.60,0.60,1.00,"1,149.00"
STT,23.09/30,6.85,75.43,9.10,0.90,9.60,0.80,1.40,"1,104.10"
STT,23.06/30,7.40,73.48,9.35,1.01,10.50,0.90,1.50,"1,117.00"
STT,23.03/31,7.14,72.56,10.02,1.05,10.30,0.90,1.50,"1,075.00"
STT,22.12/31,7.19,68.98,10.70,1.13,10.30,0.90,1.50,"1,096.70"
STT,22.09/30,7.07,69.74,8.51,0.87,10.00,0.80,1.40,"1,083.60"
STT,22.06/30,7.23,70.14,8.54,0.88,9.90,0.80,1.40,"1,065.10"
STT,22.03/31,7.39,71.54,11.96,1.22,10.10,0.80,1.50,"1,129.20"
STT,21.12/31,7.19,77.61,13.22,1.24,9.80,0.80,1.40,"1,049.80"
STT,21.09/30,6.79,78.55,12.09,1.07,9.30,0.80,1.40,"1,083.10"
STT,21.06/30,6.28,72.76,12.82,1.14,8.80,0.70,1.30,"1,197.40"
STT,21.03/31,6.07,71.29,13.64,1.18,8.50,0.70,1.30,"1,167.30"
STT,20.12/31,6.32,74.25,11.38,0.98,9.00,0.70,1.30,"1,101.20"
STT,20.09/30,6.28,72.49,9.29,0.82,9.10,0.80,1.30,964.50
STT,20.06/30,6.25,70.63,9.89,0.90,9.20,0.80,1.30,"1,026.70"
STT,20.03/31,5.81,67.45,8.83,0.79,8.60,0.80,1.30,"1,419.30"
STT,19.12/31,5.38,66.05,14.32,1.18,8.00,0.80,1.40,905.30
STT,19.09/30,5.04,68.74,11.53,0.88,7.60,0.80,1.30,870.30
STT,19.06/30,5.49,68.10,10.00,0.82,8.40,0.90,1.50,848.90
STT,19.03/31,5.95,66.25,11.06,1.00,9.30,0.90,1.60,811.90
STT,18.12/31,6.39,66.50,9.96,0.97,10.20,1.00,1.70,888.80
STT,18.09/30,6.21,65.48,13.21,1.25,10.10,1.00,1.80,853.10
FITB,24.09/30,3.01,30.53,14.03,1.40,10.60,1.00,1.30,931.20
FITB,24.06/30,3.14,27.99,11.57,1.30,11.70,1.00,1.30,"1,009.20"
FITB,24.03/31,3.15,27.73,11.75,1.33,11.90,1.00,1.30,"1,027.90"
FITB,23.12/31,3.22,28.02,10.62,1.23,12.30,1.00,1.40,"1,019.20"
FITB,23.09/30,3.52,24.18,7.13,1.04,13.80,1.20,1.50,"1,187.30"
FITB,23.06/30,3.52,26.04,7.35,1.00,13.80,1.20,1.50,"1,063.90"
FITB,23.03/31,3.46,26.85,7.56,0.98,13.40,1.20,1.50,"1,036.20"
FITB,22.12/31,3.35,25.16,9.67,1.30,12.70,1.10,1.40,"1,097.30"
FITB,22.09/30,3.25,24.28,9.71,1.31,11.60,1.10,1.40,"1,127.70"
FITB,22.06/30,3.31,27.53,9.98,1.22,11.00,1.10,1.40,990.00
FITB,22.03/31,3.49,29.35,11.97,1.46,11.20,1.20,1.50,948.00
FITB,21.12/31,3.73,31.63,11.20,1.34,11.80,1.30,1.70,850.50
FITB,21.09/30,3.63,32.29,11.27,1.30,11.40,1.30,1.60,822.30
FITB,21.06/30,3.44,32.34,10.86,1.17,10.80,1.20,1.50,795.90
FITB,21.03/31,2.73,31.63,13.49,1.18,8.70,1.00,1.20,815.70
FITB,20.12/31,1.83,32.34,14.85,0.85,5.90,0.70,0.90,785.60
FITB,20.09/30,2.01,32.10,10.44,0.66,6.60,0.80,1.00,780.10
FITB,20.06/30,1.94,31.25,9.65,0.62,6.60,0.80,1.00,808.50
FITB,20.03/31,2.28,30.65,6.25,0.48,7.90,1.00,1.20,747.60
FITB,19.12/31,3.33,29.85,9.02,1.03,11.70,1.40,1.80,698.80
FITB,19.09/30,3.05,29.45,9.30,0.93,11.10,1.30,1.60,699.30
FITB,19.06/30,2.95,27.74,10.04,1.00,11.30,1.30,1.60,723.50
FITB,19.03/31,3.20,29.72,7.44,0.83,12.90,1.50,1.80,753.30
FITB,18.12/31,3.06,24.13,7.28,0.95,13.10,1.50,1.80,798.90
FITB,18.09/30,3.04,23.71,8.64,1.18,13.40,1.50,1.80,794.90
ZS,24.10/31,-0.25,9.36,-760.01,19.30,-3.10,-0.80,0.30,229.60
ZS,24.07/31,-0.39,8.52,-469.77,21.28,-5.60,-1.40,-0.90,269.30
ZS,24.04/30,-0.51,7.27,-352.60,23.71,-8.20,-1.90,-2.00,284.10
ZS,24.01/31,-0.95,6.44,-252.09,36.46,-17.90,-3.90,-5.30,310.30
ZS,23.10/31,-1.16,5.47,-139.30,28.92,-25.20,-5.00,-7.50,350.20
ZS,23.07/31,-1.40,5.00,-115.64,32.27,-35.40,-6.40,-9.90,397.60
ZS,23.04/30,-1.89,4.14,-48.55,21.75,-50.50,-9.00,-13.70,432.30
ZS,23.01/31,-2.29,3.66,-55.15,33.87,-62.90,-11.60,-16.20,475.00
ZS,22.10/31,-2.60,3.01,-59.96,51.11,-70.90,-13.90,-17.00,557.50
ZS,22.07/31,-2.77,4.07,-56.36,38.37,-71.80,-15.50,-17.00,394.10
ZS,22.04/30,-2.67,3.76,-76.55,53.81,-70.20,-15.80,-15.20,374.90
ZS,22.01/31,-2.38,3.84,-108.91,66.78,-62.80,-14.70,-12.60,349.00
ZS,21.10/31,-2.17,3.81,-148.54,83.44,-57.60,-13.90,-10.80,328.40
ZS,21.07/31,-1.93,3.90,-123.33,61.10,-51.60,-12.90,-9.20,326.90
ZS,21.04/30,-1.72,3.73,-110.64,50.20,-46.40,-11.90,-8.20,305.90
ZS,21.01/31,-1.44,3.72,-139.99,53.31,-42.20,-12.00,-9.10,291.80
ZS,20.10/31,-1.17,3.69,-117.89,36.66,-37.50,-12.00,-10.80,276.50
ZS,20.07/31,-0.89,3.75,-147.22,34.96,-31.70,-11.90,-14.20,278.20
ZS,20.04/30,-0.55,2.58,-122.48,25.92,-22.20,-10.70,-23.90,119.80
ZS,20.01/31,-0.50,2.49,-112.60,22.49,-20.80,-10.40,-21.80,111.90
ZS,19.10/31,-0.30,2.46,-146.96,17.85,-12.90,-6.60,-13.80,102.60
ZS,19.07/31,-0.23,2.50,-369.55,34.32,-10.20,-5.40,-11.40,95.80
ZS,19.04/30,-0.09,2.30,-279.51,29.59,-11.50,-6.20,-13.20,87.60
ZS,19.01/31,-0.13,2.26,-210.44,21.34,-11.10,-6.10,-17.70,87.00
ZS,18.10/31,-0.39,2.09,-129.22,17.24,-23.70,-9.00,-36.50,81.70
CAH,24.09/30,5.14,-13.49,21.34,N/A,N/A,2.80,47.30,N/A
CAH,24.06/30,3.45,-13.11,28.11,N/A,N/A,1.90,32.80,N/A
CAH,24.03/31,2.46,-13.44,45.06,N/A,N/A,1.30,24.10,N/A
